,School_Name,Schooldigger_Rating,Zipcode
0,Bow Lake Elementary,0,98188.0
1,Chinook Middle School,0,98188.0
2,McMicken Heights Elementary,1,98188.0
3,Tyee High School,0,98188.0
4,Valley View Early Childhood Center,5,98188.0
5,Thorndyke Elementary,0,98188.0
