,School_Name,Schooldigger_Rating,Zipcode
0,McGilvra Elementary School,5,98112.0
1,Montlake Elementary School,5,98112.0
2,Stevens Elementary School,4,98112.0
3,Edmonds S. Meany Middle School,2,98112.0
