,School_Name,Schooldigger_Rating,Zipcode
0,Career Link,5,98106.0
1,Southwest Youth and Family Services,5,98106.0
2,Pathfinder K-8 School,4,98106.0
3,Chief Sealth International High School,2,98106.0
4,Highland Park Elementary School,2,98106.0
5,Sanislo Elementary School,1,98106.0
6,David T. Denny International Middle School,2,98106.0
7,Louisa Boren STEM K-8,2,98106.0
8,Head Start,5,98106.0
