,School_Name,Schooldigger_Rating,Zipcode
0,Rainier View Elementary School,1,98178.0
1,Bryn Mawr Elementary School,1,98178.0
2,Campbell Hill Elementary School,0,98178.0
3,Lakeridge Elementary School,1,98178.0
4,Dimmitt Middle School,0,98178.0
5,Talley High School,0,98178.0
