,School_Name,Schooldigger_Rating,Zipcode
0,Island Park Elementary,5,98040.0
1,Lakeridge Elementary School,5,98040.0
2,Mercer Island High School,5,98040.0
3,Islander Middle School,5,98040.0
4,West Mercer Elementary,5,98040.0
5,Northwood Elementary School,5,98040.0
