,School_Name,Schooldigger_Rating,Zipcode
0,John Rogers Elementary School,3,98125.0
1,Nathan Hale High School,4,98125.0
2,Olympic Hills Elementary School,2,98125.0
3,Middle College High School,4,98125.0
4,Hazel Wolf K-8,4,98125.0
5,Jane Addams Middle School,4,98125.0
6,Cedar Park Elementary School,5,98125.0
