SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,April-27-2021,Single Family Residential,11817 SE 254th St,Kent,WA,98030,535000,3,1,East Hill,1200,7000,1977,1,446,,Pending,,,https://www.redfin.com/WA/Kent/11817-SE-254th-St-98030/home/401234,NWMLS as Distributed by MLS Grid,2224230,N,Y,47.3741736,-122.1833395
MLS Listing,,Single Family Residential,12231 SE 258th Pl,Kent,WA,98030,890000,4,2.5,Kent,3230,6450,2001,1,276,8,Active,May-18-2024 10:00 AM,May-18-2024 12:00 PM,https://www.redfin.com/WA/Kent/12231-SE-258th-Pl-98030/home/401775,NWMLS as Distributed by MLS Grid,2222957,N,Y,47.3700456,-122.1774244
MLS Listing,,Single Family Residential,11830 SE 261st Pl,Kent,WA,98030,580000,3,2,Kent,1412,5760,1986,1,411,,Active,May-18-2024 11:00 AM,May-18-2024 02:00 PM,https://www.redfin.com/WA/Kent/11830-SE-261st-Pl-98030/home/401762,NWMLS as Distributed by MLS Grid,2237851,N,Y,47.3672424,-122.1833323
MLS Listing,,Condo/Co-op,25720 114th Ave SE Unit F102,Kent,WA,98030,249900,2,1,East Hill,801,,1983,1,312,427,Active,,,https://www.redfin.com/WA/Kent/25720-114th-Ave-SE-98030/unit-F102/home/3393,NWMLS as Distributed by MLS Grid,2237382,N,Y,47.3711273,-122.189209
PAST SALE,,Single Family Residential,25617 129th Ave SE,Kent,WA,98030,819950,4,2.5,East Hill,3420,5703,1999,2,240,,Pending,,,https://www.redfin.com/WA/Kent/25617-129th-Ave-SE-98030/home/402034,NWMLS as Distributed by MLS Grid,2188986,N,Y,47.3719273,-122.1691812
PAST SALE,May-12-2017,Single Family Residential,10122 SE 268th St,Kent,WA,98030,659950,3,2.5,Scenic Hill,1930,10272,1994,2,342,,Pending,,,https://www.redfin.com/WA/Kent/10122-SE-268th-St-98030/home/397390,NWMLS as Distributed by MLS Grid,2233441,N,Y,47.3619917,-122.2050665
PAST SALE,,Single Family Residential,10703 SE 265th Pl,Kent,WA,98030,732995,3,2.5,Kent,1671,4063,2024,2,439,95,Pending,,,https://www.redfin.com/WA/Kent/10703-SE-265th-Pl-98030/home/182042686,NWMLS as Distributed by MLS Grid,2214298,N,Y,47.3637375,-122.1983398
PAST SALE,June-30-1997,Single Family Residential,12033 SE 252 Pl,Kent,WA,98030,674950,3,2.5,East Hill,1610,9732,1984,2,419,,Pending,,,https://www.redfin.com/WA/Kent/12033-SE-252nd-Pl-98030/home/398160,NWMLS as Distributed by MLS Grid,2228447,N,Y,47.375994,-122.1790191
PAST SALE,August-8-1996,Single Family Residential,26008 119th Dr SE,Kent,WA,98030,549999,3,2,East Hill,1410,7220,1986,2,390,,Pending,,,https://www.redfin.com/WA/Kent/26008-119th-Dr-SE-98030/home/401049,NWMLS as Distributed by MLS Grid,2218782,N,Y,47.3685607,-122.1834497
PAST SALE,,Single Family Residential,26131 Woodland Way S,Kent,WA,98030,609950,4,2,Scenic Hill,1740,9691,1974,3,351,,Pending,,,https://www.redfin.com/WA/Kent/26131-Woodland-Way-S-98030/home/397212,NWMLS as Distributed by MLS Grid,2222141,N,Y,47.3670951,-122.2098269
PAST SALE,February-27-2019,Townhouse,25220 105th Pl SE Unit Q3,Kent,WA,98030,255000,1,1.5,East Hill,723,,1974,3,353,459,Pending,,,https://www.redfin.com/WA/Kent/25220-105th-Pl-SE-98030/unit-Q3/home/14210,NWMLS as Distributed by MLS Grid,2223877,N,Y,47.3756722,-122.2000579
PAST SALE,August-21-2020,Townhouse,10700 SE 260th St Unit D103,Kent,WA,98030,535000,3,2.5,East Hill,1865,,2001,3,287,499,Pending,,,https://www.redfin.com/WA/Kent/10700-SE-260th-St-98030/unit-D103/home/51255,NWMLS as Distributed by MLS Grid,2222470,N,Y,47.3690494,-122.1988761
PAST SALE,September-9-2020,Single Family Residential,24924 122nd Pl SE,Kent,WA,98030,799950,4,3.5,Kent,2576,4563,2020,3,311,130,Pending,,,https://www.redfin.com/WA/Kent/24924-122nd-Pl-SE-98030/home/143457804,NWMLS as Distributed by MLS Grid,2235357,N,Y,47.3780837,-122.1780562
MLS Listing,,Single Family Residential,417 Prospect Ave N,Kent,WA,98030,595000,3,2,Kent,2870,5500,1947,3,207,,Active,,,https://www.redfin.com/WA/Kent/417-Prospect-Ave-N-98030/home/396013,NWMLS as Distributed by MLS Grid,2236768,N,Y,47.384866,-122.2247333
MLS Listing,,Single Family Residential,13019 SE 259th Pl,Kent,WA,98030,599999,3,1.5,Lake Meridian,1330,7440,1980,3,451,,Active,May-17-2024 04:00 PM,May-17-2024 06:00 PM,https://www.redfin.com/WA/Kent/13019-SE-259th-Pl-98030/home/399225,NWMLS as Distributed by MLS Grid,2226820,N,Y,47.3689467,-122.1667417
PAST SALE,December-4-2001,Single Family Residential,12904 SE 278th St,Kent,WA,98030,500000,2,1.5,Kent,1080,9057,1981,4,463,,Pending,,,https://www.redfin.com/WA/Kent/12904-SE-278th-St-98030/home/405247,NWMLS as Distributed by MLS Grid,2220158,N,Y,47.3518965,-122.1688751
PAST SALE,December-28-2017,Single Family Residential,11712 SE 268th St,Kent,WA,98030,750000,3,2.5,Lake Meridian,1960,8472,1994,4,383,,Pending,,,https://www.redfin.com/WA/Kent/11712-SE-268th-St-98030/home/402181,NWMLS as Distributed by MLS Grid,2216593,N,Y,47.362317,-122.1858526
PAST SALE,,Single Family Residential,10704 SE 265th Pl,Kent,WA,98030,724995,3,2.5,Kent,1685,4856,2024,4,430,95,Pending,,,https://www.redfin.com/WA/Kent/10704-SE-265th-Pl-98030/home/182042679,NWMLS as Distributed by MLS Grid,2207351,N,Y,47.364215,-122.1982239
PAST SALE,,Single Family Residential,24406 119th Pl SE,Kent,WA,98030,739000,3,2.5,East Hill,2310,8512,1998,4,320,,Pending,,,https://www.redfin.com/WA/Kent/24406-119th-Pl-SE-98030/home/399478,NWMLS as Distributed by MLS Grid,2223898,N,Y,47.3831279,-122.1819269
PAST SALE,December-12-2005,Single Family Residential,28112 123rd Pl SE,Kent,WA,98030,625000,3,2,Kent,1610,6949,1989,4,388,,Pending,,,https://www.redfin.com/WA/Kent/28112-123rd-Pl-SE-98030/home/403871,NWMLS as Distributed by MLS Grid,2235969,N,Y,47.349474,-122.176467
PAST SALE,,Single Family Residential,1102 E Seattle St,Kent,WA,98030,495000,3,1,Kent,1110,10125,1952,4,446,,Pending,,,https://www.redfin.com/WA/Kent/1102-E-Seattle-St-98030/home/397915,NWMLS as Distributed by MLS Grid,2235880,N,Y,47.3767184,-122.2208128
PAST SALE,,Single Family Residential,10629 SE 265th Pl,Kent,WA,98030,789995,4,2.5,Kent,2251,3608,2024,5,351,95,Pending,,,https://www.redfin.com/WA/Kent/10629-SE-265th-Pl-98030/home/182042687,NWMLS as Distributed by MLS Grid,2202170,N,Y,47.3638158,-122.1985035
PAST SALE,July-15-2020,Single Family Residential,12011 SE 252nd Pl,Kent,WA,98030,549950,3,2,East Hill,1170,7200,1984,5,470,,Pending,,,https://www.redfin.com/WA/Kent/12011-SE-252nd-Pl-98030/home/401274,NWMLS as Distributed by MLS Grid,2230927,N,Y,47.3757578,-122.1800439
PAST SALE,March-18-2022,Single Family Residential,25321 126th Ave SE,Kent,WA,98030,874950,5,3.5,East Hill,3315,11730,1987,5,264,30,Pending,,,https://www.redfin.com/WA/Kent/25321-126th-Ave-SE-98030/home/400607,NWMLS as Distributed by MLS Grid,2232094,N,Y,47.3743622,-122.1743128
PAST SALE,May-18-2020,Single Family Residential,11717 SE 264th Pl,Kent,WA,98030,640000,4,3,Kent,2270,11800,1998,5,282,,Pending,,,https://www.redfin.com/WA/Kent/11717-SE-264th-Pl-98030/home/405921,NWMLS as Distributed by MLS Grid,2231643,N,Y,47.3641877,-122.1849084
PAST SALE,May-30-1996,Single Family Residential,12104 SE 262nd Ct,Kent,WA,98030,824998,4,2.5,Kent,2335,7841,1990,5,353,14,Pending,,,https://www.redfin.com/WA/Kent/12104-SE-262nd-Ct-98030/home/399851,NWMLS as Distributed by MLS Grid,2226732,N,Y,47.3670907,-122.1793151
PAST SALE,May-14-2018,Single Family Residential,12742 SE 282nd Way,Kent,WA,98030,700000,4,2.5,Kent,1960,8949,1987,5,357,,Pending,,,https://www.redfin.com/WA/Kent/12742-SE-282nd-Way-98030/home/403578,NWMLS as Distributed by MLS Grid,2235062,N,Y,47.3494762,-122.1702297
PAST SALE,,Single Family Residential,26509 106th Ave SE,Kent,WA,98030,704995,3,2.5,Kent,1485,4068,2024,5,475,95,Pending,,,https://www.redfin.com/WA/Kent/26509-106th-Ave-SE-98030/home/190183320,NWMLS as Distributed by MLS Grid,2210761,N,Y,47.3640877,-122.199947
PAST SALE,May-28-2010,Single Family Residential,929 E Temperance St,Kent,WA,98030,474950,2,1,East Hill,1150,10596,1944,5,413,,Pending,,,https://www.redfin.com/WA/Kent/929-E-Temperance-St-98030/home/395924,NWMLS as Distributed by MLS Grid,2225332,N,Y,47.3844489,-122.2220719
PAST SALE,November-26-1997,Single Family Residential,24921 115th Ave SE,Kent,WA,98030,850000,5,2.5,East Hill,2798,8748,1993,6,304,,Pending,,,https://www.redfin.com/WA/Kent/24921-115th-Ave-SE-98030/home/399132,NWMLS as Distributed by MLS Grid,2230708,N,Y,47.3781478,-122.1885761
PAST SALE,September-8-2014,Single Family Residential,24319 118th Ave SE,Kent,WA,98030,649950,3,2,East Hill,1760,6092,1998,6,369,,Pending,,,https://www.redfin.com/WA/Kent/24319-118th-Ave-SE-98030/home/401873,NWMLS as Distributed by MLS Grid,2230597,N,Y,47.3837878,-122.1844504
PAST SALE,,Single Family Residential,10606 SE 265th Pl,Kent,WA,98030,815995,4,2.5,Kent,2251,3916,2024,6,363,95,Pending,,,https://www.redfin.com/WA/Kent/10606-SE-265th-Pl-98030/home/182042672,NWMLS as Distributed by MLS Grid,2215392,N,Y,47.3642209,-122.1994215
PAST SALE,February-19-2019,Single Family Residential,507 Alexander Ave,Kent,WA,98030,728000,4,3,Scenic Hill,2520,6600,2004,6,289,,Pending,,,https://www.redfin.com/WA/Kent/507-Alexander-Ave-98030/home/2073420,NWMLS as Distributed by MLS Grid,2222852,N,Y,47.3779553,-122.2237815
PAST SALE,,Single Family Residential,10610 SE 265th Pl,Kent,WA,98030,739995,3,2.5,Kent,1671,3937,2024,6,443,95,Pending,,,https://www.redfin.com/WA/Kent/10610-SE-265th-Pl-98030/home/182042673,NWMLS as Distributed by MLS Grid,2215382,N,Y,47.36422,-122.1992557
PAST SALE,February-28-2007,Single Family Residential,722 E Tacoma St,Kent,WA,98030,795000,5,3,Scenic Hill,2468,6600,2006,6,322,,Pending,,,https://www.redfin.com/WA/Kent/722-E-Tacoma-St-98030/home/397153,NWMLS as Distributed by MLS Grid,2220327,N,Y,47.3800562,-122.2248205
MLS Listing,,Single Family Residential,435 Van De Vanter Ave,Kent,WA,98030,649950,4,2,Scenic Hill,2270,13200,1947,6,286,,Active,,,https://www.redfin.com/WA/Kent/435-Van-de-Vanter-Ave-98030/home/396846,NWMLS as Distributed by MLS Grid,2234620,N,Y,47.378355,-122.2249493
MLS Listing,,Single Family Residential,520 Kennebeck Ave N,Kent,WA,98030,429000,2,1,Downtown Kent,860,6720,1920,6,499,,Active,,,https://www.redfin.com/WA/Kent/520-Kennebeck-Ave-N-98030/home/395826,NWMLS as Distributed by MLS Grid,2235962,N,Y,47.3859552,-122.2278686
MLS Listing,,Single Family Residential,10625 SE 244th St,Kent,WA,98030,749999,4,2,East Hill,2470,10500,1963,6,304,,Active,May-17-2024 11:00 AM,May-17-2024 01:00 PM,https://www.redfin.com/WA/Kent/10625-SE-244th-St-98030/home/401326,NWMLS as Distributed by MLS Grid,2236029,N,Y,47.3830488,-122.1987393
PAST SALE,,Single Family Residential,20302 124th Pl SE,Kent,WA,98030,799950,5,3,East Hill,2319,5282,2024,7,345,90,Pending,,,https://www.redfin.com/WA/Kent/20302-124th-Pl-SE-98030/home/190608732,NWMLS as Distributed by MLS Grid,2229267,N,Y,47.367888,-122.175435
PAST SALE,,Single Family Residential,20304 124th Pl SE,Kent,WA,98030,799950,5,3,East Hill,2319,4512,2024,7,345,90,Pending,,,https://www.redfin.com/WA/Kent/20304-124th-Pl-SE-98030/home/190608740,NWMLS as Distributed by MLS Grid,2229270,N,Y,47.367888,-122.175435
PAST SALE,,Single Family Residential,11828 SE 242nd Pl,Kent,WA,98030,1200950,4,4.5,Kent,3437,4850,2024,7,349,125,Pending,,,https://www.redfin.com/WA/Kent/11828-SE-242nd-Pl-98030/home/189489310,NWMLS as Distributed by MLS Grid,2193345,N,Y,47.3847931,-122.2041815
PAST SALE,March-9-2012,Single Family Residential,24645 96th Ave S,Kent,WA,98030,950000,4,2,Kent,1849,60039,1974,7,514,,Pending,,,https://www.redfin.com/WA/Kent/24645-96th-Ave-S-98030/home/397336,NWMLS as Distributed by MLS Grid,2226340,N,Y,47.3802025,-122.2132348
PAST SALE,,Single Family Residential,20313 124th Pl SE,Kent,WA,98030,799950,5,3,East Hill,2319,4208,2024,7,345,90,Pending,,,https://www.redfin.com/WA/Kent/20313-124th-Pl-SE-98030/home/190608926,NWMLS as Distributed by MLS Grid,2229283,N,Y,47.367888,-122.175435
PAST SALE,,Single Family Residential,20308 124th Pl SE,Kent,WA,98030,799950,5,3,East Hill,2319,4068,2024,7,345,90,Pending,,,https://www.redfin.com/WA/Kent/20308-124th-Pl-SE-98030/home/190608739,NWMLS as Distributed by MLS Grid,2229271,N,Y,47.367888,-122.175435
MLS Listing,,Single Family Residential,12713 SE 276th Pl,Kent,WA,98030,799000,3,2.5,Kent,1690,8250,1984,7,473,,Active,,,https://www.redfin.com/WA/Kent/12713-SE-276th-Pl-98030/home/406040,NWMLS as Distributed by MLS Grid,2234015,N,Y,47.353766,-122.1706473
PAST SALE,,Single Family Residential,10725 SE 244th St,Kent,WA,98030,750000,5,3,East Hill,2210,27365,1975,8,339,,Pending,,,https://www.redfin.com/WA/Kent/10725-SE-244th-St-98030/home/399399,NWMLS as Distributed by MLS Grid,2229008,N,Y,47.3830388,-122.1975499
PAST SALE,,Single Family Residential,24121 118th Pl SE,Kent,WA,98030,1283400,4,4.5,Kent,4016,5281,2024,9,320,125,Pending,,,https://www.redfin.com/WA/Kent/24121-118th-Pl-SE-98030/home/188471702,NWMLS as Distributed by MLS Grid,2178371,N,Y,47.3851,-122.1814
PAST SALE,,Condo/Co-op,25046 110th Pl SE Unit 9-A,Kent,WA,98030,379800,2,1,East Hill,919,,1983,9,413,462,Pending,,,https://www.redfin.com/WA/Kent/25046-110th-Pl-SE-98030/unit-9-A/home/190670838,NWMLS as Distributed by MLS Grid,2231634,N,Y,47.3771472,-122.1935982
PAST SALE,,Single Family Residential,11826 SE 242nd St,Kent,WA,98030,1250900,4,5,Kent,3437,4847,2024,11,364,125,Pending,,,https://www.redfin.com/WA/Kent/11826-SE-242nd-St-98030/home/188872044,NWMLS as Distributed by MLS Grid,2208600,N,Y,47.3852608,-122.1844211
PAST SALE,,Single Family Residential,24332 118th Ave SE,Kent,WA,98030,749990,3,2.5,East Hill,2310,6683,1998,12,325,,Pending,,,https://www.redfin.com/WA/Kent/24332-118th-Ave-SE-98030/home/400294,NWMLS as Distributed by MLS Grid,2224334,N,Y,47.3834825,-122.1839187
PAST SALE,February-21-1995,Condo/Co-op,317 Kennebeck Ave S #101,Kent,WA,98030,289950,2,2,Kent,1104,,1980,13,263,508,Pending,,,https://www.redfin.com/WA/Kent/317-Kennebeck-Ave-S-98030/unit-101/home/19634,NWMLS as Distributed by MLS Grid,2225288,N,Y,47.3795549,-122.2292633
PAST SALE,,Townhouse,10928 SE 251st Pl Unit C,Kent,WA,98030,399950,3,2.5,Kent,1348,,1987,13,297,493,Pending,,,https://www.redfin.com/WA/Kent/10928-SE-251st-Pl-98030/unit-C/home/190463192,NWMLS as Distributed by MLS Grid,2219518,N,Y,47.3767253,-122.1963002
MLS Listing,,Single Family Residential,10718 SE 272nd St,Kent,WA,98030,1499000,4,2.5,Kent,1930,65925,1950,13,777,,Active,,,https://www.redfin.com/WA/Kent/10718-SE-272nd-St-98030/home/395972,NWMLS as Distributed by MLS Grid,2232504,N,Y,47.3582007,-122.1974821
PAST SALE,,Single Family Residential,11827 SE 242nd St,Kent,WA,98030,1191150,4,4.5,Kent,3437,4850,2024,14,347,125,Pending,,,https://www.redfin.com/WA/Kent/11827-SE-242nd-St-98030/home/188471700,NWMLS as Distributed by MLS Grid,2178363,N,Y,47.3851,-122.1814
MLS Listing,,Condo/Co-op,26335 116th Ave SE Unit H201,Kent,WA,98030,325000,3,2,Kent,1105,,1991,14,294,817,Active,,,https://www.redfin.com/WA/Kent/26335-116th-Ave-SE-98030/unit-H201/home/2074411,NWMLS as Distributed by MLS Grid,2231509,N,Y,47.3653112,-122.1879076
MLS Listing,,Single Family Residential,24710 119th Pl SE,Kent,WA,98030,774995,4,3,East Hill,2400,3801,2017,14,323,85,Active,,,https://www.redfin.com/WA/Kent/24710-119th-Pl-SE-98030/home/108280853,NWMLS as Distributed by MLS Grid,2230893,N,Y,47.3803417,-122.1817163
MLS Listing,,Townhouse,10700 SE 260th St Unit L102,Kent,WA,98030,499999,2,2.5,East Hill,1510,,2001,14,331,403,Active,,,https://www.redfin.com/WA/Kent/10700-SE-260th-St-98030/unit-L102/home/18261,NWMLS as Distributed by MLS Grid,2231863,N,Y,47.3690494,-122.1988761
PAST SALE,,Single Family Residential,20317 124th Pl SE,Kent,WA,98030,799950,5,3,East Hill,2319,3566,2024,15,345,90,Pending,,,https://www.redfin.com/WA/Kent/20317-124th-Pl-SE-98030/home/190392004,NWMLS as Distributed by MLS Grid,2219046,N,Y,47.367888,-122.175435
MLS Listing,,Single Family Residential,607 E Titus St,Kent,WA,98030,513000,2,1,Scenic Hill,1190,3080,1944,15,431,,Active,May-18-2024 11:00 AM,May-18-2024 12:30 PM,https://www.redfin.com/WA/Kent/607-E-Titus-St-98030/home/396743,NWMLS as Distributed by MLS Grid,2229183,N,Y,47.3812731,-122.2274692
MLS Listing,,Condo/Co-op,26339 116th Ave SE Unit I202,Kent,WA,98030,269950,2,1,Kent,805,217532,1991,15,335,626,Active,,,https://www.redfin.com/WA/Kent/26339-116th-Ave-SE-98030/unit-I202/home/2082899,NWMLS as Distributed by MLS Grid,2230450,N,Y,47.3653118,-122.1874307
PAST SALE,,Single Family Residential,20312 124th Pl SE,Kent,WA,98030,734950,4,2.5,East Hill,1888,3648,2024,16,389,90,Pending,,,https://www.redfin.com/WA/Kent/20312-124th-Pl-SE-98030/home/190608756,NWMLS as Distributed by MLS Grid,2229274,N,Y,47.367888,-122.175435
PAST SALE,August-2-2013,Single Family Residential,25333 126th St SE,Kent,WA,98030,849950,4,3,East Hill,3410,11730,1986,17,249,31,Pending,,,https://www.redfin.com/WA/Kent/25333-126th-Ave-SE-98030/home/399345,NWMLS as Distributed by MLS Grid,2215108,N,Y,47.3739677,-122.1741454
PAST SALE,January-27-2021,Condo/Co-op,25005 98th Pl S Unit C203,Kent,WA,98030,269500,2,1,East Hill,871,,1984,17,309,427,Pending,,,https://www.redfin.com/WA/Kent/25005-98th-Pl-S-98030/unit-C203/home/173558690,NWMLS as Distributed by MLS Grid,2215460,N,Y,47.3776533,-122.2094421
MLS Listing,,Condo/Co-op,726 Reiten Rd #2,Kent,WA,98030,275000,1,2,Kent,1107,,1944,17,248,,Active,,,https://www.redfin.com/WA/Kent/726-Reiten-Rd-98030/unit-2/home/189603287,NWMLS as Distributed by MLS Grid,2196310,N,Y,47.3747447,-122.2177345
PAST SALE,,Single Family Residential,26515 106th Ave SE,Kent,WA,98030,724995,3,2.5,Kent,1671,4473,2024,18,434,95,Pending,,,https://www.redfin.com/WA/Kent/26515-106th-Ave-SE-98030/home/189821018,NWMLS as Distributed by MLS Grid,2202180,N,Y,47.3639503,-122.1999597
PAST SALE,,Single Family Residential,11831 SE 242nd St,Kent,WA,98030,1026150,4,3,Kent,2597,3880,2024,18,395,125,Pending,,,https://www.redfin.com/WA/Kent/11831-SE-242nd-St-98030/home/187899456,NWMLS as Distributed by MLS Grid,2208603,N,Y,47.3851,-122.1814
PAST SALE,July-26-2004,Single Family Residential,12719 SE 254th Pl,Kent,WA,98030,665000,3,2.5,Kent,1980,7573,1988,19,336,31,Pending,,,https://www.redfin.com/WA/Kent/12719-SE-254th-Pl-98030/home/401153,NWMLS as Distributed by MLS Grid,2220456,N,Y,47.373395,-122.1716954
MLS Listing,,Vacant Land,11043 SE 244th St,Kent,WA,98030,1750000,,,East Hill,,100618,,20,,,Active,,,https://www.redfin.com/WA/Kent/11043-SE-244th-St-98030/home/398158,NWMLS as Distributed by MLS Grid,2229419,N,Y,47.3830874,-122.1930519
MLS Listing,,Single Family Residential,20309 124th Pl SE,Kent,WA,98030,734950,4,2.5,East Hill,1888,3947,2024,20,389,90,Active,,,https://www.redfin.com/WA/Kent/20309-124th-Pl-SE-98030/home/190608925,NWMLS as Distributed by MLS Grid,2229286,N,Y,47.367888,-122.175435
MLS Listing,,Single Family Residential,20322 124th Pl SE,Kent,WA,98030,734950,4,2.5,East Hill,1888,3958,2024,20,389,90,Active,,,https://www.redfin.com/WA/Kent/20322-124th-Pl-SE-98030/home/190608911,NWMLS as Distributed by MLS Grid,2229281,N,Y,47.367888,-122.175435
MLS Listing,,Single Family Residential,20320 124th Pl SE,Kent,WA,98030,734950,4,2.5,East Hill,1888,5070,2024,20,389,90,Active,,,https://www.redfin.com/WA/Kent/20320-124th-Pl-SE-98030/home/190608791,NWMLS as Distributed by MLS Grid,2229279,N,Y,47.367888,-122.175435
MLS Listing,,Single Family Residential,20316 124th Pl SE,Kent,WA,98030,734950,4,2.5,East Hill,1888,4250,2024,20,389,90,Active,,,https://www.redfin.com/WA/Kent/20316-124th-Pl-SE-98030/home/190608783,NWMLS as Distributed by MLS Grid,2229275,N,Y,47.367888,-122.175435
MLS Listing,,Single Family Residential,24615 102nd Pl SE,Kent,WA,98030,795666,5,3.5,East Hill,2470,5700,2001,21,322,,Active,,,https://www.redfin.com/WA/Kent/24615-102nd-Pl-SE-98030/home/396208,NWMLS as Distributed by MLS Grid,2228979,N,Y,47.381198,-122.2046372
PAST SALE,,Single Family Residential,11907 SE 242nd St,Kent,WA,98030,1170150,4,3,Kent,3115,4850,2024,30,376,125,Pending,,,https://www.redfin.com/WA/Kent/11907-SE-242nd-St-98030/home/189792110,NWMLS as Distributed by MLS Grid,2201280,N,Y,47.3848719,-122.1842971
PAST SALE,October-31-2014,Townhouse,1822 Maple Ln Unit G40,Kent,WA,98030,334777,2,1.5,Kent,1072,222441,1979,33,312,385,Pending,,,https://www.redfin.com/WA/Kent/1822-Maple-Ln-98030/unit-G40/home/38929,NWMLS as Distributed by MLS Grid,2222721,N,Y,47.3629479,-122.226423
MLS Listing,,Townhouse,1812 Maple Ln Unit D20,Kent,WA,98030,375000,3,1.5,Green River,1148,,1979,35,327,388,Active,,,https://www.redfin.com/WA/Kent/1812-Maple-Ln-98030/unit-D20/home/45699,NWMLS as Distributed by MLS Grid,2218721,N,Y,47.3635156,-122.2271069
MLS Listing,,Single Family Residential,10715 SE 265th Pl #1011,Kent,WA,98030,694995,3,2.5,Kent,1485,3799,2024,36,468,95,Active,,,https://www.redfin.com/WA/Kent/10715-SE-265th-Pl-98030/unit-1011/home/190761354,NWMLS as Distributed by MLS Grid,2212837,N,Y,47.3635393,-122.1979537
PAST SALE,,Single Family Residential,11830 SE 242nd St,Kent,WA,98030,1149950,4,2.5,Kent,3402,4843,2024,40,338,125,Pending,,,https://www.redfin.com/WA/Kent/11830-SE-242nd-St-98030/home/187897542,NWMLS as Distributed by MLS Grid,2170035,N,Y,47.3851,-122.1814
