SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,August-12-2020,Single Family Residential,8403 E Mercer Way,Mercer Island,WA,98040,2775000,4,3.0,Beach Club,3320,23380,1984,3,836,,Pending,,,https://www.redfin.com/WA/Mercer-Island/8403-E-Mercer-Way-98040/home/255280,NWMLS as Distributed by MLS Grid,2218138,N,Y,47.5282312,-122.2259736
MLS Listing,,Single Family Residential,1841 W Mercer Way,Mercer Island,WA,98040,17900000,6,6.0,North End,7805,30092,2006,3,2293,,Active,,,https://www.redfin.com/WA/Mercer-Island/1841-W-Mercer-Way-98040/home/254381,NWMLS as Distributed by MLS Grid,2233937,N,Y,47.5937891,-122.2466746
PAST SALE,May-16-2022,Single Family Residential,2708 65th Pl SE,Mercer Island,WA,98040,2998000,4,3.5,North End,3970,21000,1992,4,755,,Pending,,,https://www.redfin.com/WA/Mercer-Island/2708-65th-Pl-SE-98040/home/258232,NWMLS as Distributed by MLS Grid,2216440,N,Y,47.5868101,-122.2465635
PAST SALE,August-30-2018,Single Family Residential,4250 Crestwood Pl,Mercer Island,WA,98040,4358000,5,5.5,North End,5469,12741,1967,4,797,,Pending,,,https://www.redfin.com/WA/Mercer-Island/4250-Crestwood-Pl-98040/home/255575,NWMLS as Distributed by MLS Grid,2220476,N,Y,47.5696442,-122.2129999
PAST SALE,May-22-2003,Single Family Residential,9020 SE 50th St,Mercer Island,WA,98040,2250000,4,3.0,Mid Island,2553,10958,1969,4,881,,Pending,,,https://www.redfin.com/WA/Mercer-Island/9020-SE-50th-St-98040/home/255241,NWMLS as Distributed by MLS Grid,2220284,N,Y,47.558632,-122.2181315
PAST SALE,March-12-2021,Single Family Residential,8829 SE 77th Pl,Mercer Island,WA,98040,2749000,4,3.5,Tarywood,3620,11019,1985,4,759,29,Pending,,,https://www.redfin.com/WA/Mercer-Island/8829-SE-77th-Pl-98040/home/255338,NWMLS as Distributed by MLS Grid,2226770,N,Y,47.5345773,-122.22086
PAST SALE,May-15-1978,Single Family Residential,2453 64th Ave SE,Mercer Island,WA,98040,1550000,3,3.0,North End,2540,6000,1955,5,610,,Pending,,,https://www.redfin.com/WA/Mercer-Island/2453-64th-Ave-SE-98040/home/259188,NWMLS as Distributed by MLS Grid,2224290,N,Y,47.5876207,-122.2492921
MLS Listing,,Vacant Land,0 XX23 91st Ave SE,Mercer Island,WA,98040,499950,,,Mercer Island,,17495,,5,,,Active,,,https://www.redfin.com/WA/Mercer-Island/0-XX23-91st-Ave-SE-98040/home/190758383,NWMLS as Distributed by MLS Grid,2236575,N,Y,47.558723,-122.216744
MLS Listing,,Vacant Land,0 XXX 91st Ave SE,Mercer Island,WA,98040,399950,,,Mercer Island,,16596,,5,,,Active,,,https://www.redfin.com/WA/Mercer-Island/0-XXX-16035-INGLEWOOD-RD-NE-AVE-SE-98040/home/190758378,NWMLS as Distributed by MLS Grid,2236591,N,Y,47.558728,-122.2165
MLS Listing,,Single Family Residential,4821 91st Ave SE,Mercer Island,WA,98040,2456000,6,4.0,Mercer Island,3620,9750,1966,5,678,,Active,,,https://www.redfin.com/WA/Mercer-Island/4821-91st-Ave-SE-98040/home/255273,NWMLS as Distributed by MLS Grid,2228830,N,Y,47.5589395,-122.2175601
MLS Listing,,Single Family Residential,7260 N Mercer Way,Mercer Island,WA,98040,13500000,6,7.5,North End,6135,12110,2023,5,2200,,Active,,,https://www.redfin.com/WA/Mercer-Island/7260-N-Mercer-Way-98040/home/254082,NWMLS as Distributed by MLS Grid,2236542,N,Y,47.5932535,-122.2408908
PAST SALE,September-12-2018,Single Family Residential,7660 85th Pl SE,Mercer Island,WA,98040,1685000,4,2.0,Mercer Island Estates,1830,10800,1969,6,921,,Pending,,,https://www.redfin.com/WA/Mercer-Island/7660-85th-Pl-SE-98040/home/260068,NWMLS as Distributed by MLS Grid,2222625,N,Y,47.5342626,-122.226114
MLS Listing,,Single Family Residential,6701 W Mercer Way,Mercer Island,WA,98040,2450000,5,2.5,West Mercer,3280,19315,1968,6,747,,Active,,,https://www.redfin.com/WA/Mercer-Island/6701-W-Mercer-Way-98040/home/258375,NWMLS as Distributed by MLS Grid,2233743,N,Y,47.5433723,-122.2342046
MLS Listing,,Single Family Residential,8750 N Mercer Way,Mercer Island,WA,98040,3398000,5,4.5,North End,3760,18470,1995,6,904,,Active,,,https://www.redfin.com/WA/Mercer-Island/8750-N-Mercer-Way-98040/home/254176,NWMLS as Distributed by MLS Grid,2233601,N,Y,47.5839926,-122.221288
PAST SALE,,Single Family Residential,3435 77th Pl SE,Mercer Island,WA,98040,1350000,4,2.5,Mercerdale,1950,7455,1958,7,692,,Pending,,,https://www.redfin.com/WA/Mercer-Island/3435-77th-Pl-SE-98040/home/257942,NWMLS as Distributed by MLS Grid,2227292,N,Y,47.578975,-122.2351601
PAST SALE,September-12-1994,Single Family Residential,9210 SE 33rd Pl,Mercer Island,WA,98040,2950000,4,3.5,North End,3690,11200,1995,7,799,,Pending,,,https://www.redfin.com/WA/Mercer-Island/9210-SE-33rd-Pl-98040/home/254140,NWMLS as Distributed by MLS Grid,2227154,N,Y,47.581307,-122.2135638
MLS Listing,,Single Family Residential,4419 Ferncroft Rd,Mercer Island,WA,98040,4299000,5,4.5,Eastside,5379,20953,1999,7,799,29,Active,,,https://www.redfin.com/WA/Mercer-Island/4419-Ferncroft-Rd-98040/home/257226,NWMLS as Distributed by MLS Grid,2234668,N,Y,47.5664485,-122.2101764
MLS Listing,,Single Family Residential,9375 SE 47th St,Mercer Island,WA,98040,2750000,4,2.5,Dawn Vista,3700,12630,1977,7,743,,Active,,,https://www.redfin.com/WA/Mercer-Island/9375-SE-47th-St-98040/home/255695,NWMLS as Distributed by MLS Grid,2233320,N,Y,47.5623629,-122.2150938
PAST SALE,April-24-2015,Single Family Residential,8020 84th Ave SE,Mercer Island,WA,98040,2650000,4,2.5,Island Point,3510,13100,1966,8,755,,Pending,,,https://www.redfin.com/WA/Mercer-Island/8020-84th-Ave-SE-98040/home/259867,NWMLS as Distributed by MLS Grid,2223449,N,Y,47.5305907,-122.2268923
MLS Listing,,Vacant Land,4045 W Mercer Way,Mercer Island,WA,98040,6750000,,,West Mercer,,12289,,8,,,Active,,,https://www.redfin.com/WA/Mercer-Island/4045-W-Mercer-Way-98040/home/258940,NWMLS as Distributed by MLS Grid,2235036,N,Y,47.572612,-122.23958
MLS Listing,,Single Family Residential,3620 92nd Ave SE,Mercer Island,WA,98040,1997500,3,2.5,North End,2850,9065,1988,8,701,36,Active,May-18-2024 01:00 PM,May-18-2024 03:30 PM,https://www.redfin.com/WA/Mercer-Island/3620-92nd-Ave-SE-98040/home/254638,NWMLS as Distributed by MLS Grid,2230502,N,Y,47.5773526,-122.2141792
MLS Listing,,Single Family Residential,8450 SE 47th Pl,Mercer Island,WA,98040,2350000,4,2.5,Westside,3790,9873,1970,8,620,,Active,May-18-2024 12:00 AM,May-18-2024 02:00 PM,https://www.redfin.com/WA/Mercer-Island/8450-SE-47th-Pl-98040/home/259807,NWMLS as Distributed by MLS Grid,2229758,N,Y,47.5607888,-122.2251471
PAST SALE,July-31-2008,Single Family Residential,1845 W Mercer Way,Mercer Island,WA,98040,8250000,4,4.5,Mercer Island,5234,16848,1988,9,1576,,Pending,,,https://www.redfin.com/WA/Mercer-Island/1845-W-Mercer-Way-98040/home/254003,NWMLS as Distributed by MLS Grid,2215644,N,Y,47.5937006,-122.2472285
MLS Listing,,Single Family Residential,4703 91st Ave SE,Mercer Island,WA,98040,2600000,4,3.0,Ellis Pond,2837,11430,1959,10,916,,Active,May-18-2024 01:00 PM,May-18-2024 03:00 PM,https://www.redfin.com/WA/Mercer-Island/4703-91st-Ave-SE-98040/home/255763,NWMLS as Distributed by MLS Grid,2229940,N,Y,47.5617095,-122.2179248
PAST SALE,February-3-1998,Single Family Residential,4204 88th Ave SE,Mercer Island,WA,98040,1750000,4,3.0,Mercer Island,1600,14257,1959,10,1094,,Pending,,,https://www.redfin.com/WA/Mercer-Island/4204-88th-Ave-SE-98040/home/256292,NWMLS as Distributed by MLS Grid,2219447,N,Y,47.5707007,-122.2212103
PAST SALE,,Single Family Residential,6423 E Mercer Way,Mercer Island,WA,98040,2800000,4,3.5,Mercer Island,3850,76459,1968,12,727,,Pending,,,https://www.redfin.com/WA/Mercer-Island/6423-E-Mercer-Way-98040/home/257161,NWMLS as Distributed by MLS Grid,2191798,N,Y,47.545134,-122.212947
PAST SALE,June-7-2017,Single Family Residential,2243 80th Ave SE,Mercer Island,WA,98040,1550000,3,2.0,Mercer Island,1410,6600,1985,13,1099,,Pending,,,https://www.redfin.com/WA/Mercer-Island/2243-80th-Ave-SE-98040/home/254028,NWMLS as Distributed by MLS Grid,2230084,N,Y,47.5896891,-122.2320862
MLS Listing,,Single Family Residential,8071 West Mercer Way,Mercer Island,WA,98040,6700000,5,6.0,South End,6290,31080,2008,15,1065,,Active,,,https://www.redfin.com/WA/Mercer-Island/8071-W-Mercer-Way-98040/home/18664241,NWMLS as Distributed by MLS Grid,2231676,N,Y,47.5296794,-122.2353031
PAST SALE,October-26-2007,Single Family Residential,2919 84th Ave SE,Mercer Island,WA,98040,2075000,5,3.0,North End,3890,11700,1956,15,533,,Pending,,,https://www.redfin.com/WA/Mercer-Island/2919-84th-Ave-SE-98040/home/255000,NWMLS as Distributed by MLS Grid,2221994,N,Y,47.5839086,-122.2272083
MLS Listing,,Condo/Co-op,7800 SE 27th St #201,Mercer Island,WA,98040,1150000,2,2.0,Downtown,1464,15526,2009,15,786,1044,Active,May-17-2024 05:00 PM,May-17-2024 07:00 PM,https://www.redfin.com/WA/Mercer-Island/7800-SE-27th-St-98040/unit-201/home/28898289,NWMLS as Distributed by MLS Grid,2230425,N,Y,47.5869107,-122.2333255
MLS Listing,,Single Family Residential,4705 E Mercer Way,Mercer Island,WA,98040,2980000,5,3.5,East Mercer,4110,42253,1999,16,725,,Active,May-18-2024 01:00 PM,May-18-2024 03:00 PM,https://www.redfin.com/WA/Mercer-Island/4705-E-Mercer-Way-98040/home/256415,NWMLS as Distributed by MLS Grid,2226455,N,Y,47.5617417,-122.2157117
MLS Listing,,Vacant Land,9458 SE 47th St,Mercer Island,WA,98040,830000,,,Mercer Island,,13394,,20,,,Active,,,https://www.redfin.com/WA/Mercer-Island/9458-SE-47th-St-98040/home/22688277,NWMLS as Distributed by MLS Grid,2229039,N,Y,47.56269,-122.214071
MLS Listing,,Single Family Residential,6155 93rd Ave SE,Mercer Island,WA,98040,2495000,4,3.5,Mid Island,2967,15653,1964,21,841,,Active,May-18-2024 01:00 PM,May-18-2024 04:00 PM,https://www.redfin.com/WA/Mercer-Island/6155-93rd-Ave-SE-98040/home/256538,NWMLS as Distributed by MLS Grid,2226728,N,Y,47.547637,-122.2146365
PAST SALE,,Vacant Land,8435 SE 47TH Pl,Mercer Island,WA,98040,1750000,,,Mid Island,,19360,,22,,,Pending,,,https://www.redfin.com/WA/Mercer-Island/8435-SE-47th-Pl-98040/home/189924195,NWMLS as Distributed by MLS Grid,2223640,N,Y,47.561085,-122.2259223
MLS Listing,,Single Family Residential,8750 SE 48th St,Mercer Island,WA,98040,2295000,4,2.5,Mid Island,2270,10460,1965,23,1011,,Active,,,https://www.redfin.com/WA/Mercer-Island/8750-SE-48th-St-98040/home/260685,NWMLS as Distributed by MLS Grid,2217234,N,Y,47.5602994,-122.2219412
MLS Listing,,Single Family Residential,9603 SE 61st Pl,Mercer Island,WA,98040,2998000,4,3.5,East Mercer,4530,18760,1985,24,662,,Active,,,https://www.redfin.com/WA/Mercer-Island/9603-SE-61st-Pl-98040/home/256927,NWMLS as Distributed by MLS Grid,2212028,N,Y,47.548094,-122.211556
MLS Listing,,Single Family Residential,8428 N Mercer Way,Mercer Island,WA,98040,9750000,4,4.0,Mercer Island,3900,19500,1986,29,2500,,Active,,,https://www.redfin.com/WA/Mercer-Island/8428-N-Mercer-Way-98040/home/254222,NWMLS as Distributed by MLS Grid,2219163,N,Y,47.5862427,-122.2246411
MLS Listing,,Single Family Residential,7226 N Mercer Way,Mercer Island,WA,98040,7350000,3,3.5,North End,3860,13549,1968,29,1904,,Active,,,https://www.redfin.com/WA/Mercer-Island/7226-N-Mercer-Way-98040/home/254086,NWMLS as Distributed by MLS Grid,2223458,N,Y,47.5941374,-122.2413446
MLS Listing,,Single Family Residential,3419 72nd Pl SE,Mercer Island,WA,98040,3295000,4,4.5,First Hill,2560,7500,2024,29,1287,,Active,,,https://www.redfin.com/WA/Mercer-Island/3419-72nd-Pl-SE-98040/home/258050,NWMLS as Distributed by MLS Grid,2224020,N,Y,47.5793733,-122.2424686
MLS Listing,,Single Family Residential,8010 SE 60th St,Mercer Island,WA,98040,2200000,3,2.5,Groveland,2160,6240,1972,30,1019,,Active,,,https://www.redfin.com/WA/Mercer-Island/8010-SE-60th-St-98040/home/179848779,NWMLS as Distributed by MLS Grid,2218642,N,Y,47.5498766,-122.2317295
PAST SALE,December-4-1992,Single Family Residential,3633 90th Ave SE,Mercer Island,WA,98040,3275000,4,4.5,North End,2894,8400,2024,34,1132,,Pending,,,https://www.redfin.com/WA/Mercer-Island/3633-90th-Ave-SE-98040/home/254905,NWMLS as Distributed by MLS Grid,2217180,N,Y,47.5771913,-122.21878
MLS Listing,,Single Family Residential,3 Lindley Rd,Mercer Island,WA,98040,1850000,3,3.5,Mid Island,3110,16498,1988,34,595,,Active,May-18-2024 01:00 PM,May-18-2024 03:00 PM,https://www.redfin.com/WA/Mercer-Island/3-Lindley-Rd-98040/home/256252,NWMLS as Distributed by MLS Grid,2222688,N,Y,47.5569122,-122.216565
MLS Listing,,Condo/Co-op,2929 76th Ave SE #511,Mercer Island,WA,98040,659950,2,2.0,Mercer Island,1240,,1968,35,532,662,Active,,,https://www.redfin.com/WA/Mercer-Island/2929-76th-Ave-SE-98040/unit-511/home/186218821,NWMLS as Distributed by MLS Grid,2218295,N,Y,47.5836915,-122.2383768
MLS Listing,,Condo/Co-op,2800 75th Pl SE #201,Mercer Island,WA,98040,1185000,2,2.0,Downtown,1190,,1964,37,996,420,Active,,,https://www.redfin.com/WA/Mercer-Island/2800-75th-Pl-SE-98040/unit-201/home/56868,NWMLS as Distributed by MLS Grid,2213884,N,Y,47.5852246,-122.2387782
MLS Listing,,Vacant Land,4115 78th Ave SE,Mercer Island,WA,98040,1525000,,,Mercer Island,,9930,,38,,,Active,,,https://www.redfin.com/WA/Mercer-Island/4115-78th-Ave-SE-98040/home/190416045,NWMLS as Distributed by MLS Grid,2220234,N,Y,47.572564,-122.234683
MLS Listing,,Single Family Residential,6103 SE 22nd St,Mercer Island,WA,98040,2145000,3,3.0,Faben Point,2560,6000,1957,47,838,,Active,May-18-2024 12:00 PM,May-18-2024 02:00 PM,https://www.redfin.com/WA/Mercer-Island/6103-SE-22nd-St-98040/home/254420,NWMLS as Distributed by MLS Grid,2216502,N,Y,47.5908609,-122.2516605
MLS Listing,,Townhouse,3030 80th Ave SE #503,Mercer Island,WA,98040,725000,2,2.0,Downtown,1370,48498,1980,47,529,711,Active,May-19-2024 11:00 AM,May-19-2024 12:30 PM,https://www.redfin.com/WA/Mercer-Island/3030-80th-Ave-SE-98040/unit-503/home/19049,NWMLS as Distributed by MLS Grid,2205511,N,Y,47.5829175,-122.2314817
PAST SALE,July-28-2008,Single Family Residential,6400 SE 24th St,Mercer Island,WA,98040,1950000,5,2.5,East Seattle,3620,15425,1954,48,539,,Pending,,,https://www.redfin.com/WA/Mercer-Island/6400-SE-24th-St-98040/home/258896,NWMLS as Distributed by MLS Grid,2199469,N,Y,47.5896956,-122.2488135
MLS Listing,,Condo/Co-op,3030 80th Ave SE #512,Mercer Island,WA,98040,749000,2,2.0,Mercer Island,1374,48498,1980,49,545,649,Active,,,https://www.redfin.com/WA/Mercer-Island/3030-80th-Ave-SE-98040/unit-512/home/38870,NWMLS as Distributed by MLS Grid,2201915,N,Y,47.5829175,-122.2314817
MLS Listing,,Single Family Residential,8474 85th Ave SE,Mercer Island,WA,98040,14900000,5,4.5,South End,7410,22447,2004,49,2011,,Active,,,https://www.redfin.com/WA/Mercer-Island/8474-85th-Ave-SE-98040/home/2091149,NWMLS as Distributed by MLS Grid,2213687,N,Y,47.5251225,-122.2249928
PAST SALE,October-12-2020,Single Family Residential,4215 Mercerwood Dr,Mercer Island,WA,98040,5300000,5,5.5,Mercerwood,4960,15544,2024,100,1069,,Pending,,,https://www.redfin.com/WA/Mercer-Island/4215-Mercerwood-Dr-98040/home/256098,NWMLS as Distributed by MLS Grid,2195691,N,Y,47.5729103,-122.2075615
MLS Listing,,Vacant Land,28 XX 68th Ave SE,Mercer Island,WA,98040,1750000,,,East Seattle,,9000,,125,,,Active,,,https://www.redfin.com/WA/Mercer-Island/28-XX-68th-Ave-SE-98040/home/186067558,NWMLS as Distributed by MLS Grid,2190935,N,Y,47.584569,-122.246526
MLS Listing,,Single Family Residential,7002 N Mercer Way,Mercer Island,WA,98040,33900000,5,6.5,North End,10030,54286,2001,198,3380,,Active,,,https://www.redfin.com/WA/Mercer-Island/7002-N-Mercer-Way-98040/home/254040,NWMLS as Distributed by MLS Grid,2176327,N,Y,47.5955716,-122.2450851
MLS Listing,,Vacant Land,9167 SE 64th St,Mercer Island,WA,98040,699000,,,Mid Island,,18635,,272,,,Active,,,https://www.redfin.com/WA/Mercer-Island/9167-SE-64th-St-98040/home/77303250,NWMLS as Distributed by MLS Grid,2142254,N,Y,47.545394,-122.215257
MLS Listing,,Vacant Land,7820 W Mercer Way,Mercer Island,WA,98040,1200000,,,Mercer Island,,4860,,711,,,Active,,,https://www.redfin.com/WA/Mercer-Island/7820-W-Mercer-Way-98040/home/22437986,NWMLS as Distributed by MLS Grid,1944435,N,Y,47.5317349,-122.2378746
